time,open,high,low,close,триггер
2026-07-13T13:00:00+03:00,4068.26,4070.705,4046.43,4060.815,0
2026-07-13T14:00:00+03:00,4060.835,4068.63,4055.08,4056.525,0
2026-07-13T15:00:00+03:00,4056.55,4067.6,4053.62,4067.56,0
2026-07-13T16:00:00+03:00,4067.61,4067.8,4042.005,4043.425,0
2026-07-13T17:00:00+03:00,4043.39,4047.025,4000.23,4015.415,0
2026-07-13T18:00:00+03:00,4015.4,4020.355,4010.37,4016.09,1
2026-07-13T19:00:00+03:00,4016.155,4018.115,3986.58,3993.5,0
2026-07-13T20:00:00+03:00,3993.655,4002.025,3992.055,3993.27,0
2026-07-13T21:00:00+03:00,3993.335,4005.215,3986.92,4001.51,1
2026-07-13T22:00:00+03:00,4001.585,4004.615,3993.62,4002.07,0
2026-07-13T23:00:00+03:00,4002.065,4006.245,3996.59,4001.185,1
2026-07-14T01:00:00+03:00,4001.64,4005.925,4000.9,4001.075,0
2026-07-14T02:00:00+03:00,4001.12,4003.18,3992.855,4001.26,0
2026-07-14T03:00:00+03:00,4001.355,4007.41,3983.545,4004.285,0
