dir,tStart,start,end,dur,born,prov,pStart,pEnd,imp,moveImp,addImp,mfeImp,maxKN,kn20,knees,mud,mud20,zeroBar,deathLvl
-1,2017-07-26 23:00,19,55,36,первый,False,1260.3525,1263.67,19.798999999999978,-0.1675589676246332,-0.0639622867029197,0.29135309864134096,2,1,9,1,1,3,1260.606
1,2017-07-31 01:00,67,124,57,пауза,False,1268.3395,1264.714,13.01299999999992,-0.2786060093752497,-0.5237742229706005,0.4506647198954848,2,2,9,2,2,54,1267.148
-1,2017-08-03 18:00,153,206,53,пауза,False,1268.879,1260.4975,13.601999999999862,0.6161961476253526,0.8349368781896592,1.0739597118070943,2,2,10,2,1,129,1259.13
1,2017-08-08 08:00,212,218,6,рывок,True,1260.727,1253.5925,2.9629999999999654,-2.407863651704421,-2.526596893887182,1.5588930138373163,5,5,2,0,0,193,1259.222
-1,2017-08-08 23:00,226,234,8,пауза,False,1262.028,1268.1215,11.440000000000055,-0.5326486013985944,-0.4916412300088155,0.062325174825171505,1,1,0,0,0,223,1263.054
1,2017-08-10 04:00,254,303,49,рывок,False,1276.959,1283.2045,4.04300000000012,1.5447687360870164,0.8623619938789173,3.807815978233867,5,3,7,2,0,219,1285.472
-1,2017-08-14 17:00,313,359,46,рывок,True,1280.705,1276.661,4.189000000000078,0.9653855335401751,1.5853407918342126,3.1768918596323092,5,4,8,3,1,299,1274.152
1,2017-08-17 17:00,382,455,73,пауза,False,1285.012,1284.021,8.999000000000024,-0.11012334703855793,-0.5616060750005463,1.7684187131903484,2,2,9,5,0,355,1287.43
-1,2017-08-22 23:00,456,476,20,рывок,True,1283.3165,1290.301,8.082000000000107,-0.8642044048502763,-0.721344171780172,0.05970056916602808,2,2,2,0,0,447,1287.43
1,2017-08-24 17:00,497,516,19,пауза,False,1286.4805,1280.801,5.367999999999938,-1.0580290611028367,-1.2626681321500899,0.3993107302533822,2,2,3,1,1,488,1285.962
1,2017-08-25 14:00,517,596,79,рывок,True,1290.455,1303.033,2.6620000000000346,4.7250187828699515,3.0730351729627685,13.40232907588267,2,1,9,4,2,509,1306.368
-1,2017-08-31 02:00,597,609,12,рывок,False,1302.058,1316.6145,3.9720000000002074,-3.664778449143795,-3.4879563565149243,0.2761832829808466,4,4,1,0,1,582,1308.287
1,2017-09-01 05:00,623,671,48,рывок,False,1319.2905,1329.674,5.173000000000002,2.0072491784264272,1.4843273858477124,4.0107287840711265,3,3,8,3,1,596,1332.714
1,2017-09-05 14:00,674,699,25,рывок,True,1336.529,1333.3285,6.411000000000058,-0.4992200904694885,-0.7230212849231574,1.2310092029324569,2,2,4,2,1,662,1336.406
-1,2017-09-06 23:00,705,714,9,рывок,True,1333.4975,1338.816,5.59900000000016,-0.9499017681728761,-0.8556278606093779,0.16136810144666344,2,2,1,0,0,692,1336.06
1,2017-09-07 18:00,724,750,26,пауза,False,1345.4,1335.1125,15.3599999999999,-0.6697591145833466,-0.7668382404303424,0.7958333333333342,2,1,1,1,1,712,1342.874
-1,2017-09-11 13:00,765,793,28,рывок,False,1334.465,1331.0235,5.166000000000167,0.6661827332558641,0.9764252627218365,2.2816492450637678,5,3,3,1,1,734,1328.774
-1,2017-09-13 08:00,806,909,103,пауза,False,1332.552,1311.095,3.908000000000129,5.490532241555571,6.971616454910398,7.125383828044801,4,1,13,5,1,800,1309.967
1,2017-09-20 04:00,917,931,14,пауза,False,1312.6095,1301.0925,2.063000000000102,-5.582646631119479,-5.978570683791067,1.7152205525931705,4,4,3,1,1,906,1310.95
-1,2017-09-21 19:00,955,961,6,пауза,False,1290.93,1298.0065,7.029999999999973,-1.0066145092460774,-0.9565708966447234,0.06500711237554894,0,0,0,0,1,952,1295.18
-1,2017-09-25 02:00,984,996,12,пауза,False,1291.646,1298.4425,8.935000000000173,-0.7606603245663145,-0.6820551368861915,0.08987129266926336,2,2,4,0,0,980,1294.737
-1,2017-09-27 04:00,1032,1067,35,пауза,False,1294.0745,1287.4195,5.57100000000014,1.194579070184851,1.5525365030630534,2.9202118111648705,5,5,7,1,1,1008,1285.024
1,2017-09-28 18:00,1069,1093,24,рывок,False,1287.7105,1280.236,4.234000000000151,-1.765351913084445,-2.0909066936304432,0.6595418044402264,5,5,3,2,2,1057,1283.891
-1,2017-10-03 01:00,1121,1136,15,рывок,True,1268.6765,1273.196,6.870999999999867,-0.6577645175374716,-0.5306818597274303,0.037621889099133325,4,4,4,0,0,1111,1272.546
1,2017-10-04 00:00,1143,1181,38,рывок,False,1275.372,1272.895,3.240000000000009,-0.7645061728395315,-1.4322870293917342,2.144444444444397,5,5,8,1,0,1132,1275.034
-1,2017-10-06 04:00,1193,1203,10,пауза,False,1268.127,1272.6085,3.2690000000000055,-1.370908534720125,-1.1915511226968472,2.2817375344142086,2,2,1,0,1,1175,1269.767
1,2017-10-09 10:00,1222,1274,52,пауза,False,1282.954,1286.282,5.916000000000167,0.5625422582826032,0.06872257198559201,1.918864097363044,5,3,12,1,0,1202,1288.268
-1,2017-10-11 17:00,1275,1284,9,рывок,False,1285.1265,1295.0195,4.664000000000215,-2.1211406518009377,-2.0079674939004195,0.10345197255575699,3,3,1,0,1,1259,1291.409
1,2017-10-13 12:00,1316,1344,28,рывок,True,1300.509,1300.6715,7.855000000000018,0.020687460216411033,-0.18334982905427794,0.7166136218968673,5,5,4,2,1,1275,1302.823
-1,2017-10-17 23:00,1372,1406,34,рывок,False,1286.0005,1285.928,6.162000000000035,0.011765660499836173,0.32622602518136457,1.5046251217137305,3,2,5,1,1,1338,1283.619
1,2017-10-19 23:00,1418,1421,3,пауза,False,1290.183,1283.712,4.504000000000133,-1.4367229129662107,-1.4759085283761013,0.22979573712256912,2,2,2,0,0,1398,1285.676
-1,2017-10-20 10:00,1429,1457,28,пауза,False,1282.1745,1278.8805,2.768000000000029,1.1900289017341263,1.7690436803545198,3.4756141618496716,5,5,5,0,0,1418,1277.244
1,2017-10-24 04:00,1469,1473,4,пауза,False,1283.025,1278.1145,3.4909999999999854,-1.4066170151819548,-1.4739644062343908,0.0633056430822127,2,2,0,0,1,1455,1280.281
-1,2017-10-25 06:00,1494,1549,55,пауза,False,1273.247,1270.8985,9.80600000000004,0.23949622679992338,0.5538534020941022,0.9856210483377447,3,2,9,3,1,1484,1268.691
1,2017-10-30 03:00,1560,1590,30,пауза,False,1271.509,1273.008,4.053000000000111,0.3698494942018215,-0.05305277583841369,1.8211201579076939,4,3,4,2,2,1546,1274.954
-1,2017-10-31 18:00,1598,1609,11,рывок,True,1270.5675,1274.923,3.288000000000011,-1.3246654501216175,-1.1287064690760453,0.7845194647202081,2,2,2,0,0,1586,1272.055
1,2017-11-01 14:00,1617,1658,41,рывок,True,1277.5345,1275.359,4.067000000000007,-0.5349151708876451,-1.1072977917161775,1.6563806245389638,2,2,9,2,1,1604,1276.265
-1,2017-11-06 02:00,1673,1682,9,пауза,False,1269.6625,1272.3805,5.656999999999925,-0.48046667845149554,-0.38715934091427645,0.35292557892876003,2,2,4,0,0,1661,1270.706
1,2017-11-06 21:00,1692,1702,10,рывок,True,1281.8675,1276.6595,3.0399999999999636,-1.7131578947368902,-1.9060261118106083,0.07911184210522582,2,2,0,0,1,1678,1278.126
-1,2017-11-07 18:00,1712,1727,15,пауза,False,1274.9615,1281.413,8.156000000000176,-0.7910127513486984,-0.6839523121857806,0.07767287886217496,2,2,3,0,0,1708,1278.354
1,2017-11-08 14:00,1731,1770,39,рывок,True,1285.0935,1283.814,2.3479999999999563,-0.544931856899444,-1.489960501114734,1.55472742759797,5,2,7,4,2,1723,1284.868
-1,2017-11-10 16:00,1779,1826,47,рывок,True,1275.856,1281.0955,2.3230000000000928,-2.2554885923373647,-1.1142856165394615,2.4700817907877,4,3,8,2,1,1764,1277.3
1,2017-11-15 02:00,1834,1847,13,пауза,False,1281.7365,1278.5025,4.449999999999818,-0.7267415730337204,-0.8975737912601355,1.7684269662922107,2,2,3,0,1,1817,1280.498
-1,2017-11-16 00:00,1855,1869,14,пауза,False,1278.4925,1280.5155,2.969000000000051,-0.6813742000673211,-0.4062676589216443,1.1173795890872524,4,4,2,1,3,1845,1279.454
1,2017-11-17 01:00,1879,1915,36,рывок,False,1283.327,1286.5095,5.470000000000027,0.5818098720292276,0.20683534084659633,2.496709323583155,5,5,4,1,1,1862,1290.18
-1,2017-11-20 23:00,1923,1938,15,рывок,True,1279.4005,1282.725,2.4710000000000036,-1.3454067179279396,-0.9920336131878444,1.2660866046135275,2,2,1,0,0,1914,1281.484
1,2017-11-21 18:00,1942,2000,58,пауза,False,1281.6165,1287.3245,8.560000000000173,0.6668224299065119,0.28791521733510106,1.5279789719625656,2,2,9,2,0,1937,1289.119
-1,2017-11-24 17:00,2006,2019,13,пауза,False,1288.2445,1294.2035,5.617999999999938,-1.0606977572089935,-0.9253820984144894,0.2588999644001546,2,2,2,1,1,1991,1291.431
1,2017-11-27 18:00,2027,2068,41,рывок,False,1294.431,1287.979,4.641000000000076,-1.3902176255117198,-1.8918078256646194,0.6767937944408096,2,2,6,5,2,2009,1292.47
-1,2017-11-29 23:00,2077,2117,40,рывок,True,1284.1905,1284.0665,4.371999999999844,0.02836230558097623,0.5485079126262093,3.1609103385179163,4,3,5,2,1,2062,1276.833
-1,2017-12-05 20:00,2167,2248,81,рывок,True,1266.969,1250.844,2.050999999999931,7.862018527547803,10.06110804442731,11.219405168210992,2,2,10,3,1,2158,1249.299
-1,2017-12-12 10:00,2272,2300,28,пауза,False,1243.9865,1246.463,5.4699999999998,-0.4527422303473634,-0.15974169886266062,1.3637111517367837,4,4,6,1,1,2250,1245.078
-1,2017-12-20 05:00,2405,2412,7,пауза,False,1263.37,1265.8765,5.744999999999891,-0.4362924281984743,-0.36483742748983633,0.11418624891209078,0,0,2,0,0,2402,1264.981
1,2017-12-20 17:00,2417,2607,190,рывок,True,1266.7205,1309.3495,2.2670000000000528,18.80414644905123,13.940737864355741,24.202690780767,5,3,28,6,0,2411,1311.945
1,2018-01-05 17:00,2647,2689,42,пауза,False,1320.718,1312.658,12.385999999999967,-0.6507347004682863,-0.8430362841887944,0.11803649281446738,3,2,9,1,1,2608,1316.01
1,2018-01-10 17:00,2716,2796,80,пауза,False,1317.811,1334.525,13.190000000000055,1.2671721000758227,0.9294975421495024,2.051781652767247,5,2,16,0,0,2700,1338.748
-1,2018-01-17 04:00,2814,2863,49,рывок,True,1335.013,1334.9825,3.691000000000031,0.00826334326736574,0.7557492437678814,2.9024654565158157,2,2,8,2,1,2786,1330.028
1,2018-01-22 18:00,2897,2967,70,пауза,False,1332.141,1347.8435,4.779999999999973,3.285041841004176,2.4698911342510312,7.106903765690418,5,1,10,3,1,2892,1356.508
-1,2018-01-25 23:00,2970,3082,112,рывок,True,1346.8355,1346.8555,22.435999999999922,-0.0008914244963443519,0.28056834436935235,0.6211223034408927,4,4,15,6,1,2954,1344.751
1,2018-02-02 02:00,3088,3097,9,рывок,True,1347.915,1344.9895,6.283999999999878,-0.4655474220242064,-0.5495448135659078,0.2889879057924994,4,4,2,1,1,3059,1346.454
-1,2018-02-02 19:00,3105,3119,14,рывок,True,1329.612,1336.712,2.9880000000000564,-2.3761713520748913,-2.1028141497116004,0.3828647925033413,2,2,4,0,0,3093,1333.98
1,2018-02-05 18:00,3127,3144,17,пауза,False,1334.6315,1335.831,6.255999999999858,0.19173593350383164,0.03413186874626367,1.8479060102302285,4,4,3,1,1,3111,1339.155
-1,2018-02-07 00:00,3155,3194,39,пауза,False,1327.204,1316.698,24.43600000000015,0.4299394336225157,0.5207450997142429,0.8234981175315078,5,2,7,0,0,3142,1313.66
1,2018-02-09 06:00,3207,3215,8,пауза,False,1320.28,1314.4775,6.682000000000016,-0.8683777312181974,-0.9385849040256011,0.05866507033822984,2,2,2,0,1,3190,1316.153
-1,2018-02-09 17:00,3218,3225,7,рывок,True,1312.5625,1323.879,4.5190000000000055,-2.504204470015466,-2.413363801931572,0.11163974330604264,2,2,1,1,2,3207,1319.164
1,2018-02-12 17:00,3241,3334,93,рывок,False,1324.7095,1348.549,9.858999999999924,2.4180444264124383,1.8903459513522267,3.7616898265544583,3,2,15,3,1,3216,1352.318
-1,2018-02-19 05:00,3344,3451,107,пауза,False,1346.6535,1333.806,6.5629999999998745,1.957565137894271,2.875061029793148,3.9048453451166107,5,2,17,5,1,3325,1330.096
1,2018-02-26 20:00,3470,3486,16,пауза,False,1333.2795,1328.124,10.789999999999964,-0.4778035217794339,-0.5639542378173146,0.3296107506950812,2,2,4,1,1,3449,1331.438
-1,2018-02-27 21:00,3494,3505,11,рывок,True,1318.6345,1321.121,3.3539999999998145,-0.7413536076327797,-0.5492507067151056,0.8647883124627685,2,2,1,0,1,3481,1319.16
1,2018-02-28 13:00,3509,3519,10,пауза,False,1317.623,1315.4785,4.44399999999996,-0.48256075607563603,-0.6144958100594573,1.128937893789401,1,1,1,1,1,3504,1316.962
1,2018-03-02 17:00,3559,3578,19,пауза,False,1320.602,1321.6155,9.761999999999944,0.10382093833231179,-0.00870749163917449,0.744519565662758,2,2,5,1,1,3551,1324.7
1,2018-03-06 19:00,3607,3626,19,пауза,False,1334.9905,1327.1355,17.838999999999942,-0.4403273726105748,-0.5019060784450748,0.3144514827064194,2,2,3,1,1,3595,1332.254
-1,2018-03-08 00:00,3634,3719,85,рывок,True,1326.3075,1326.499,1.6100000000001273,-0.11894409937895506,2.8243105042782033,8.351242236024067,5,3,10,3,1,3622,1322.777
1,2018-03-14 03:00,3730,3761,31,пауза,False,1328.0205,1322.3555,4.3400000000001455,-1.3052995391705071,-1.7131264630022975,0.49343317972347445,4,4,8,1,0,3716,1324.08
-1,2018-03-16 14:00,3787,3811,24,пауза,False,1310.102,1318.217,8.017000000000053,-1.0122240239491027,-0.8402895171720294,0.29088187601348287,4,4,6,0,0,3755,1312.653
1,2018-03-20 03:00,3822,3828,6,пауза,False,1316.521,1313.2155,4.0770000000002256,-0.8107677213636878,-0.8970582773086222,0.121903360313967,2,2,2,0,1,3802,1315.649
-1,2018-03-20 17:00,3836,3848,12,пауза,False,1312.3655,1314.7925,9.807999999999993,-0.24745106035888143,-0.17584243964906163,0.2964416802610144,2,2,3,1,2,3825,1313.412
1,2018-03-21 12:00,3854,3944,90,рывок,True,1318.798,1348.594,3.953999999999951,7.535660091047147,6.264396681178085,9.640617096611125,4,4,12,5,2,3838,1350.88
-1,2018-03-27 19:00,3953,4004,51,пауза,False,1344.5605,1329.999,6.051000000000158,2.4064617418607903,2.8803246432804848,3.8526689803337284,5,2,6,1,1,3940,1326.715
1,2018-04-02 09:00,4012,4039,27,пауза,False,1331.793,1334.166,2.004000000000133,1.1841317365268913,0.4121679532475395,6.585329341316987,4,4,4,2,1,3995,1337.352
-1,2018-04-03 18:00,4044,4056,12,рывок,True,1332.362,1339.665,4.821999999999889,-1.5145167980091356,-1.3688640912646461,0.4406885109913001,2,2,2,1,1,4032,1334.938
1,2018-04-04 22:00,4070,4078,8,пауза,False,1334.315,1326.458,15.951999999999998,-0.49254012036108147,-0.5219486163928688,0.040809929789358074,2,2,0,0,1,4045,1332.314
-1,2018-04-05 15:00,4087,4116,29,рывок,False,1325.2545,1333.7615,6.412000000000035,-1.3267311291328783,-1.0681216937268287,0.8077822832189542,3,3,5,1,1,4061,1330.913
1,2018-04-10 08:00,4149,4198,49,пауза,False,1336.459,1345.0935,7.291999999999916,1.1841058694459665,0.8057500742255252,3.964755896873308,4,3,4,1,0,4128,1347.648
-1,2018-04-12 19:00,4206,4223,17,рывок,True,1335.4985,1343.856,4.704000000000178,-1.7766794217686557,-1.5670767370060525,0.42889030612241724,2,2,4,1,1,4194,1341.178
1,2018-04-18 17:00,4296,4317,21,рывок,True,1350.65,1342.705,5.40300000000002,-1.4704793633167008,-1.694491178648652,0.7601332593003804,2,2,4,0,0,4284,1348.088
-1,2018-04-20 10:00,4335,4376,41,рывок,False,1340.848,1326.93,3.538000000000011,3.933860938383225,4.5918259239427615,5.304691916336905,5,3,5,1,1,4309,1325.528
1,2018-04-24 10:00,4381,4405,24,пауза,False,1326.084,1320.776,4.0060000000000855,-1.3250124812780528,-1.6690960910713069,1.6714927608586545,3,3,2,1,1,4372,1324.6
-1,2018-04-25 23:00,4416,4450,34,пауза,False,1322.777,1319.726,5.199000000000069,0.5868436237737815,0.9595508303841994,1.4408540103865908,2,2,6,2,1,4389,1318.38
1,2018-04-27 18:00,4458,4471,13,рывок,True,1325.144,1317.303,2.790000000000191,-2.8103942652327447,-3.0828685917945595,0.05376344086024397,1,1,1,1,1,4447,1318.38
-1,2018-04-30 20:00,4483,4543,60,пауза,False,1315.6,1317.797,10.403999999999996,-0.21116878123799665,0.11081795903027963,1.3306420607458505,2,2,12,1,1,4458,1310.456
1,2018-05-03 16:00,4548,4563,15,рывок,True,1312.666,1308.88,4.117999999999938,-0.9193783389994871,-1.1314193642090038,0.5876639145216389,2,2,2,1,1,4539,1310.707
1,2018-05-07 09:00,4587,4612,25,пауза,False,1313.726,1311.234,7.557999999999993,-0.3297168563112188,-0.5195540430858265,0.45805768721883994,2,2,6,1,1,4568,1311.612
-1,2018-05-08 13:00,4614,4617,3,рывок,True,1307.072,1314.228,4.102000000000089,-1.7445148707947393,-1.70148902686345,0.22257435397361378,2,2,1,0,2,4608,1312.108
1,2018-05-09 04:00,4628,4631,3,пауза,False,1311.232,1306.197,7.907999999999902,-0.636697015680342,-0.659015175999785,0.03085483055135874,2,2,0,0,2,4615,1310.132
-1,2018-05-10 10:00,4657,4658,1,пауза,False,1316.488,1317.76,5.0060000000000855,-0.25409508589690627,-0.24234025591969774,0.3122253296044896,1,1,1,0,1,4649,1315.796
1,2018-05-10 18:00,4665,4710,45,пауза,False,1321.597,1315.534,6.91599999999994,-0.8766628108733266,-1.2443880816747366,0.6432909196067247,2,2,10,1,1,4654,1319.146
-1,2018-05-22 02:00,4833,4842,9,пауза,False,1290.798,1295.437,11.513000000000147,-0.4029358116911176,-0.35708854265194145,0.24728567706070909,2,2,3,1,1,4803,1293.544
1,2018-05-22 18:00,4849,4921,72,пауза,False,1291.948,1297.69,5.585000000000036,1.0281110116383034,0.3106224483067312,2.8544315129811824,4,2,10,4,1,4838,1302.508
-1,2018-05-28 16:00,4939,4950,11,рывок,True,1298.138,1304.068,3.546000000000049,-1.6723068245910833,-1.4906054343830082,0.6034968979130974,1,1,2,1,1,4936,1302.508
-1,2018-05-29 19:00,4961,5045,84,пауза,False,1300.201,1296.7,11.84199999999987,0.29564262793447177,0.6909586249337812,0.8979902043573831,4,2,16,3,1,4950,1294.683
